"","Date","Respondent","Code","Type","Timezone","Value","Units"
"8211",2023-09-30,"New York Independent System Operator","NYIS","Demand","Eastern","343517","megawatthours"
"8212",2023-09-30,"PJM Interconnection, LLC","PJM","Demand","Eastern","1886719","megawatthours"
"8213",2023-09-30,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","611549","megawatthours"
"8214",2023-09-30,"Tennessee Valley Authority","TVA","Demand","Eastern","425576","megawatthours"
"8215",2023-10-01,"Duke Energy Progress East","CPLE","Demand","Eastern","138963","megawatthours"
"8216",2023-10-01,"Duke Energy Carolinas","DUK","Demand","Eastern","260490","megawatthours"
"8217",2023-10-01,"New York Independent System Operator","NYIS","Demand","Eastern","342239","megawatthours"
"8218",2023-10-01,"PJM Interconnection, LLC","PJM","Demand","Eastern","1902147","megawatthours"
"8219",2023-10-01,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","594577","megawatthours"
"8220",2023-10-01,"Tennessee Valley Authority","TVA","Demand","Eastern","419062","megawatthours"
"8221",2023-10-02,"Duke Energy Progress East","CPLE","Demand","Eastern","149774","megawatthours"
"8222",2023-10-02,"Duke Energy Carolinas","DUK","Demand","Eastern","280271","megawatthours"
"8223",2023-10-02,"New York Independent System Operator","NYIS","Demand","Eastern","386038","megawatthours"
"8224",2023-10-02,"PJM Interconnection, LLC","PJM","Demand","Eastern","2130952","megawatthours"
"8225",2023-10-02,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","617275","megawatthours"
"8226",2023-10-02,"Tennessee Valley Authority","TVA","Demand","Eastern","447165","megawatthours"
"8227",2023-10-03,"Duke Energy Progress East","CPLE","Demand","Eastern","151757","megawatthours"
"8228",2023-10-03,"Duke Energy Carolinas","DUK","Demand","Eastern","284846","megawatthours"
"8229",2023-10-03,"New York Independent System Operator","NYIS","Demand","Eastern","398934","megawatthours"
"8230",2023-10-03,"PJM Interconnection, LLC","PJM","Demand","Eastern","2197537","megawatthours"
"8231",2023-10-03,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","611699","megawatthours"
"8232",2023-10-03,"Tennessee Valley Authority","TVA","Demand","Eastern","444793","megawatthours"
"8233",2023-10-04,"Duke Energy Progress East","CPLE","Demand","Eastern","149696","megawatthours"
"8234",2023-10-04,"Duke Energy Carolinas","DUK","Demand","Eastern","284686","megawatthours"
"8235",2023-10-04,"New York Independent System Operator","NYIS","Demand","Eastern","421794","megawatthours"
"8236",2023-10-04,"PJM Interconnection, LLC","PJM","Demand","Eastern","2204672","megawatthours"
"8237",2023-10-04,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","617413","megawatthours"
"8238",2023-10-04,"Tennessee Valley Authority","TVA","Demand","Eastern","428468","megawatthours"
"8239",2023-10-05,"Duke Energy Progress East","CPLE","Demand","Eastern","153918","megawatthours"
"8240",2023-10-05,"Duke Energy Carolinas","DUK","Demand","Eastern","274141","megawatthours"
"8241",2023-10-05,"New York Independent System Operator","NYIS","Demand","Eastern","407490","megawatthours"
"8242",2023-10-05,"PJM Interconnection, LLC","PJM","Demand","Eastern","2100154","megawatthours"
"8243",2023-10-05,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","616588","megawatthours"
"8244",2023-10-05,"Tennessee Valley Authority","TVA","Demand","Eastern","409059","megawatthours"
"8245",2023-10-06,"Duke Energy Progress East","CPLE","Demand","Eastern","155461","megawatthours"
"8246",2023-10-06,"Duke Energy Carolinas","DUK","Demand","Eastern","278578","megawatthours"
"8247",2023-10-06,"New York Independent System Operator","NYIS","Demand","Eastern","409244","megawatthours"
"8248",2023-10-06,"PJM Interconnection, LLC","PJM","Demand","Eastern","2049229","megawatthours"
"8249",2023-10-06,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","611552","megawatthours"
"8250",2023-10-06,"Tennessee Valley Authority","TVA","Demand","Eastern","393874","megawatthours"
"8251",2023-10-07,"Duke Energy Progress East","CPLE","Demand","Eastern","133042","megawatthours"
"8252",2023-10-07,"Duke Energy Carolinas","DUK","Demand","Eastern","237444","megawatthours"
"8253",2023-10-07,"New York Independent System Operator","NYIS","Demand","Eastern","362531","megawatthours"
"8254",2023-10-07,"PJM Interconnection, LLC","PJM","Demand","Eastern","1787514","megawatthours"
"8255",2023-10-07,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","519968","megawatthours"
"8256",2023-10-07,"Tennessee Valley Authority","TVA","Demand","Eastern","332112","megawatthours"
"8257",2023-10-08,"Duke Energy Progress East","CPLE","Demand","Eastern","118253","megawatthours"
"8258",2023-10-08,"Duke Energy Carolinas","DUK","Demand","Eastern","222548","megawatthours"
"8259",2023-10-08,"New York Independent System Operator","NYIS","Demand","Eastern","324694","megawatthours"
"8260",2023-10-08,"PJM Interconnection, LLC","PJM","Demand","Eastern","1710061","megawatthours"
"8261",2023-10-08,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","485990","megawatthours"
"8262",2023-10-08,"Tennessee Valley Authority","TVA","Demand","Eastern","333859","megawatthours"
"8263",2023-10-09,"Duke Energy Progress East","CPLE","Demand","Eastern","132578","megawatthours"
"8264",2023-10-09,"Duke Energy Carolinas","DUK","Demand","Eastern","250979","megawatthours"
"8265",2023-10-09,"New York Independent System Operator","NYIS","Demand","Eastern","352285","megawatthours"
"8266",2023-10-09,"PJM Interconnection, LLC","PJM","Demand","Eastern","1885466","megawatthours"
"8267",2023-10-09,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","536655","megawatthours"
"8268",2023-10-09,"Tennessee Valley Authority","TVA","Demand","Eastern","366428","megawatthours"
"8269",2023-10-10,"Duke Energy Progress East","CPLE","Demand","Eastern","137339","megawatthours"
"8270",2023-10-10,"Duke Energy Carolinas","DUK","Demand","Eastern","253406","megawatthours"
"8271",2023-10-10,"New York Independent System Operator","NYIS","Demand","Eastern","362268","megawatthours"
"8272",2023-10-10,"PJM Interconnection, LLC","PJM","Demand","Eastern","1910955","megawatthours"
"8273",2023-10-10,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","557105","megawatthours"
"8274",2023-10-10,"Tennessee Valley Authority","TVA","Demand","Eastern","374712","megawatthours"
"8275",2023-10-11,"Duke Energy Progress East","CPLE","Demand","Eastern","136272","megawatthours"
"8276",2023-10-11,"Duke Energy Carolinas","DUK","Demand","Eastern","249304","megawatthours"
"8277",2023-10-11,"New York Independent System Operator","NYIS","Demand","Eastern","364173","megawatthours"
"8278",2023-10-11,"PJM Interconnection, LLC","PJM","Demand","Eastern","1905797","megawatthours"
"8279",2023-10-11,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","543234","megawatthours"
"8280",2023-10-11,"Tennessee Valley Authority","TVA","Demand","Eastern","366220","megawatthours"
"8281",2023-10-12,"Duke Energy Progress East","CPLE","Demand","Eastern","135918","megawatthours"
"8282",2023-10-12,"Duke Energy Carolinas","DUK","Demand","Eastern","254507","megawatthours"
"8283",2023-10-12,"New York Independent System Operator","NYIS","Demand","Eastern","360176","megawatthours"
"8284",2023-10-12,"PJM Interconnection, LLC","PJM","Demand","Eastern","1910829","megawatthours"
"8285",2023-10-12,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","535617","megawatthours"
"8286",2023-10-12,"Tennessee Valley Authority","TVA","Demand","Eastern","376740","megawatthours"
"8287",2023-10-13,"Duke Energy Progress East","CPLE","Demand","Eastern","137390","megawatthours"
"8288",2023-10-13,"Duke Energy Carolinas","DUK","Demand","Eastern","253852","megawatthours"
"8289",2023-10-13,"New York Independent System Operator","NYIS","Demand","Eastern","354007","megawatthours"
"8290",2023-10-13,"PJM Interconnection, LLC","PJM","Demand","Eastern","1880922","megawatthours"
"8291",2023-10-13,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","532174","megawatthours"
"8292",2023-10-13,"Tennessee Valley Authority","TVA","Demand","Eastern","374809","megawatthours"
"8293",2023-10-14,"Duke Energy Progress East","CPLE","Demand","Eastern","132063","megawatthours"
"8294",2023-10-14,"Duke Energy Carolinas","DUK","Demand","Eastern","233947","megawatthours"
"8295",2023-10-14,"New York Independent System Operator","NYIS","Demand","Eastern","347869","megawatthours"
"8296",2023-10-14,"PJM Interconnection, LLC","PJM","Demand","Eastern","1798221","megawatthours"
"8297",2023-10-14,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","513187","megawatthours"
"8298",2023-10-14,"Tennessee Valley Authority","TVA","Demand","Eastern","343804","megawatthours"
"8299",2023-10-15,"Duke Energy Progress East","CPLE","Demand","Eastern","122397","megawatthours"
"8300",2023-10-15,"Duke Energy Carolinas","DUK","Demand","Eastern","222524","megawatthours"
"8301",2023-10-15,"New York Independent System Operator","NYIS","Demand","Eastern","336784","megawatthours"
"8302",2023-10-15,"PJM Interconnection, LLC","PJM","Demand","Eastern","1738496","megawatthours"
"8303",2023-10-15,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","480244","megawatthours"
"8304",2023-10-15,"Tennessee Valley Authority","TVA","Demand","Eastern","335686","megawatthours"
"8305",2023-10-16,"Duke Energy Progress East","CPLE","Demand","Eastern","134000","megawatthours"
"8306",2023-10-16,"Duke Energy Carolinas","DUK","Demand","Eastern","252218","megawatthours"
"8307",2023-10-16,"New York Independent System Operator","NYIS","Demand","Eastern","365421","megawatthours"
"8308",2023-10-16,"PJM Interconnection, LLC","PJM","Demand","Eastern","1921513","megawatthours"
"8309",2023-10-16,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","534635","megawatthours"
"8310",2023-10-16,"Tennessee Valley Authority","TVA","Demand","Eastern","380304","megawatthours"
"8311",2023-10-17,"Duke Energy Progress East","CPLE","Demand","Eastern","137316","megawatthours"
"8312",2023-10-17,"Duke Energy Carolinas","DUK","Demand","Eastern","257900","megawatthours"
"8313",2023-10-17,"New York Independent System Operator","NYIS","Demand","Eastern","367636","megawatthours"
"8314",2023-10-17,"PJM Interconnection, LLC","PJM","Demand","Eastern","1930508","megawatthours"
"8315",2023-10-17,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","546930","megawatthours"
"8316",2023-10-17,"Tennessee Valley Authority","TVA","Demand","Eastern","382459","megawatthours"
"8317",2023-10-18,"Duke Energy Progress East","CPLE","Demand","Eastern","134195","megawatthours"
"8318",2023-10-18,"Duke Energy Carolinas","DUK","Demand","Eastern","253578","megawatthours"
"8319",2023-10-18,"New York Independent System Operator","NYIS","Demand","Eastern","370005","megawatthours"
"8320",2023-10-18,"PJM Interconnection, LLC","PJM","Demand","Eastern","1929457","megawatthours"
"8321",2023-10-18,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","548906","megawatthours"
"8322",2023-10-18,"Tennessee Valley Authority","TVA","Demand","Eastern","385667","megawatthours"
"8323",2023-10-19,"Duke Energy Progress East","CPLE","Demand","Eastern","135731","megawatthours"
"8324",2023-10-19,"Duke Energy Carolinas","DUK","Demand","Eastern","254401","megawatthours"
"8325",2023-10-19,"New York Independent System Operator","NYIS","Demand","Eastern","362798","megawatthours"
"8326",2023-10-19,"PJM Interconnection, LLC","PJM","Demand","Eastern","1927695","megawatthours"
"8327",2023-10-19,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","542700","megawatthours"
"8328",2023-10-19,"Tennessee Valley Authority","TVA","Demand","Eastern","375400","megawatthours"
"8329",2023-10-20,"Duke Energy Progress East","CPLE","Demand","Eastern","132847","megawatthours"
"8330",2023-10-20,"Duke Energy Carolinas","DUK","Demand","Eastern","246554","megawatthours"
"8331",2023-10-20,"New York Independent System Operator","NYIS","Demand","Eastern","372367","megawatthours"
"8332",2023-10-20,"PJM Interconnection, LLC","PJM","Demand","Eastern","1893667","megawatthours"
"8333",2023-10-20,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","536740","megawatthours"
"8334",2023-10-20,"Tennessee Valley Authority","TVA","Demand","Eastern","367560","megawatthours"
"8335",2023-10-21,"Duke Energy Progress East","CPLE","Demand","Eastern","123216","megawatthours"
"8336",2023-10-21,"Duke Energy Carolinas","DUK","Demand","Eastern","232939","megawatthours"
"8337",2023-10-21,"New York Independent System Operator","NYIS","Demand","Eastern","347420","megawatthours"
"8338",2023-10-21,"PJM Interconnection, LLC","PJM","Demand","Eastern","1769764","megawatthours"
"8339",2023-10-21,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","502306","megawatthours"
"8340",2023-10-21,"Tennessee Valley Authority","TVA","Demand","Eastern","354021","megawatthours"
"8341",2023-10-22,"Duke Energy Progress East","CPLE","Demand","Eastern","124069","megawatthours"
"8342",2023-10-22,"Duke Energy Carolinas","DUK","Demand","Eastern","228841","megawatthours"
"8343",2023-10-22,"New York Independent System Operator","NYIS","Demand","Eastern","341587","megawatthours"
"8344",2023-10-22,"PJM Interconnection, LLC","PJM","Demand","Eastern","1746664","megawatthours"
"8345",2023-10-22,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","500696","megawatthours"
"8346",2023-10-22,"Tennessee Valley Authority","TVA","Demand","Eastern","344601","megawatthours"
"8347",2023-10-23,"Duke Energy Progress East","CPLE","Demand","Eastern","136839","megawatthours"
"8348",2023-10-23,"Duke Energy Carolinas","DUK","Demand","Eastern","255110","megawatthours"
"8349",2023-10-23,"New York Independent System Operator","NYIS","Demand","Eastern","364232","megawatthours"
"8350",2023-10-23,"PJM Interconnection, LLC","PJM","Demand","Eastern","1944996","megawatthours"
"8351",2023-10-23,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","542858","megawatthours"
"8352",2023-10-23,"Tennessee Valley Authority","TVA","Demand","Eastern","380241","megawatthours"
"8353",2023-10-24,"Duke Energy Progress East","CPLE","Demand","Eastern","142698","megawatthours"
"8354",2023-10-24,"Duke Energy Carolinas","DUK","Demand","Eastern","262214","megawatthours"
"8355",2023-10-24,"New York Independent System Operator","NYIS","Demand","Eastern","367799","megawatthours"
"8356",2023-10-24,"PJM Interconnection, LLC","PJM","Demand","Eastern","1972363","megawatthours"
"8357",2023-10-24,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","551587","megawatthours"
"8358",2023-10-24,"Tennessee Valley Authority","TVA","Demand","Eastern","385340","megawatthours"
"8359",2023-10-25,"Duke Energy Progress East","CPLE","Demand","Eastern","141097","megawatthours"
"8360",2023-10-25,"Duke Energy Carolinas","DUK","Demand","Eastern","262229","megawatthours"
"8361",2023-10-25,"New York Independent System Operator","NYIS","Demand","Eastern","368089","megawatthours"
"8362",2023-10-25,"PJM Interconnection, LLC","PJM","Demand","Eastern","1935193","megawatthours"
"8363",2023-10-25,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","559316","megawatthours"
"8364",2023-10-25,"Tennessee Valley Authority","TVA","Demand","Eastern","390773","megawatthours"
"8365",2023-10-26,"Duke Energy Progress East","CPLE","Demand","Eastern","139952","megawatthours"
"8366",2023-10-26,"Duke Energy Carolinas","DUK","Demand","Eastern","259451","megawatthours"
"8367",2023-10-26,"New York Independent System Operator","NYIS","Demand","Eastern","372609","megawatthours"
"8368",2023-10-26,"PJM Interconnection, LLC","PJM","Demand","Eastern","1944250","megawatthours"
"8369",2023-10-26,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","571007","megawatthours"
"8370",2023-10-26,"Tennessee Valley Authority","TVA","Demand","Eastern","395152","megawatthours"
